,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.6346280574798584,0.214540271457105,0.006996774673461914,0.0006324676933195699,0.5611516415334505,0.9507143064099162,"{'clf__C': np.float64(0.5611516415334505), 'clf__l1_ratio': np.float64(0.9507143064099162)}",0.7588055130168453,0.7350689127105666,0.7256704980842912,0.7318007662835249,0.7187739463601532,0.7340239272910762,0.013583100738655879,9
1,0.6321619510650635,0.33543496707235093,0.008198308944702148,0.0014704292353938863,2.9106359131330697,0.5986584841970366,"{'clf__C': np.float64(2.9106359131330697), 'clf__l1_ratio': np.float64(0.5986584841970366)}",0.7618683001531393,0.7366003062787136,0.7264367816091954,0.7325670498084291,0.7187739463601532,0.7352492768419262,0.01460608510965027,3
2,0.6393387317657471,0.28859814981464965,0.006032466888427734,0.0024749092436455473,0.20513382630874505,0.15599452033620265,"{'clf__C': np.float64(0.20513382630874505), 'clf__l1_ratio': np.float64(0.15599452033620265)}",0.7603369065849923,0.7350689127105666,0.7256704980842912,0.7310344827586207,0.7164750957854407,0.7337171791847823,0.014694709573067545,10
3,2.3433244705200194,0.15560638046620173,0.00879364013671875,0.003649353662560675,0.13066739238053282,0.8661761457749352,"{'clf__C': np.float64(0.13066739238053282), 'clf__l1_ratio': np.float64(0.8661761457749352)}",0.7588055130168453,0.7297090352220521,0.7295019157088123,0.7318007662835249,0.7218390804597701,0.7343312621382009,0.012697515796624943,7
4,0.5515054225921631,0.22210066528713615,0.0028000354766845705,0.003429329097242981,1.5930522616241019,0.7080725777960455,"{'clf__C': np.float64(1.5930522616241019), 'clf__l1_ratio': np.float64(0.7080725777960455)}",0.7611026033690659,0.7366003062787136,0.7264367816091954,0.7333333333333333,0.7187739463601532,0.7352493941900924,0.014303756144647994,2
5,1.3741612911224366,0.17676649350700213,0.008417272567749023,0.0038484951550724596,0.10994335574766201,0.9699098521619943,"{'clf__C': np.float64(0.10994335574766201), 'clf__l1_ratio': np.float64(0.9699098521619943)}",0.7565084226646248,0.7304747320061256,0.7310344827586207,0.7333333333333333,0.7210727969348659,0.7344847535395141,0.011783318644153256,5
6,0.5721270561218261,0.24941977900371723,0.0070038318634033205,4.887057485702117e-06,4.622589001020832,0.21233911067827616,"{'clf__C': np.float64(4.622589001020832), 'clf__l1_ratio': np.float64(0.21233911067827616)}",0.7626339969372129,0.7366003062787136,0.7264367816091954,0.7325670498084291,0.7203065134099617,0.7357089296087025,0.014552198218661133,1
7,0.560729694366455,0.22050237774740922,0.00887918472290039,0.003815837948842219,0.23102018878452935,0.18340450985343382,"{'clf__C': np.float64(0.23102018878452935), 'clf__l1_ratio': np.float64(0.18340450985343382)}",0.7603369065849923,0.7358346094946401,0.7264367816091954,0.7318007662835249,0.7172413793103448,0.7343300886565395,0.014417655264605119,8
8,0.5626218795776368,0.18952770689561524,0.00685429573059082,0.00043753630291960713,0.4059611610484306,0.5247564316322378,"{'clf__C': np.float64(0.4059611610484306), 'clf__l1_ratio': np.float64(0.5247564316322378)}",0.7603369065849923,0.7358346094946401,0.7256704980842912,0.7318007662835249,0.7187739463601532,0.7344833453615204,0.014155424877543505,6
9,0.545728349685669,0.22381008521175164,0.006800794601440429,0.0004006193747090703,0.7309539835912913,0.2912291401980419,"{'clf__C': np.float64(0.7309539835912913), 'clf__l1_ratio': np.float64(0.2912291401980419)}",0.7618683001531393,0.7366003062787136,0.7256704980842912,0.7325670498084291,0.7187739463601532,0.7350960201369453,0.014701456413052729,4
