,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.03952951431274414,0.0016748723874179835,0.004676055908203125,0.0004892742734183756,0.5611516415334505,0.9507143064099162,"{'clf__C': np.float64(0.5611516415334505), 'clf__l1_ratio': np.float64(0.9507143064099162)}",0.7457886676875957,0.7098009188361409,0.7279693486590039,0.7264367816091954,0.70727969348659,0.7234550820557051,0.013972383840692961,1
1,0.041556167602539065,0.007373069807703388,0.004725980758666992,0.007221364117762483,2.9106359131330697,0.5986584841970366,"{'clf__C': np.float64(2.9106359131330697), 'clf__l1_ratio': np.float64(0.5986584841970366)}",0.7457886676875957,0.7098009188361409,0.7272030651340996,0.7256704980842912,0.70727969348659,0.7231485686457435,0.013894992686205788,7
2,0.036993980407714844,0.0021894325527553335,0.004000663757324219,6.397441799640054e-07,0.20513382630874505,0.15599452033620265,"{'clf__C': np.float64(0.20513382630874505), 'clf__l1_ratio': np.float64(0.15599452033620265)}",0.7457886676875957,0.7090352220520674,0.7279693486590039,0.7264367816091954,0.70727969348659,0.7233019426988905,0.014124563582236961,4
3,0.03680000305175781,0.0019390187698596747,0.004203176498413086,0.0003983168260741008,0.13066739238053282,0.8661761457749352,"{'clf__C': np.float64(0.13066739238053282), 'clf__l1_ratio': np.float64(0.8661761457749352)}",0.7465543644716692,0.7098009188361409,0.728735632183908,0.7256704980842912,0.7057471264367816,0.7233017080025582,0.014603146054162568,6
4,0.038398122787475585,0.001964974203052684,0.00480804443359375,0.0007449842355393405,1.5930522616241019,0.7080725777960455,"{'clf__C': np.float64(1.5930522616241019), 'clf__l1_ratio': np.float64(0.7080725777960455)}",0.7457886676875957,0.7098009188361409,0.7272030651340996,0.7256704980842912,0.70727969348659,0.7231485686457435,0.013894992686205788,7
5,0.0375913143157959,0.0019536547785171457,0.004803657531738281,0.00040212492062084005,0.10994335574766201,0.9699098521619943,"{'clf__C': np.float64(0.10994335574766201), 'clf__l1_ratio': np.float64(0.9699098521619943)}",0.7473200612557427,0.7098009188361409,0.728735632183908,0.7256704980842912,0.7057471264367816,0.7234548473593729,0.01484814719220723,3
6,0.03620028495788574,0.0007476273524974394,0.004205465316772461,0.00039733061011879055,4.622589001020832,0.21233911067827616,"{'clf__C': np.float64(4.622589001020832), 'clf__l1_ratio': np.float64(0.21233911067827616)}",0.7457886676875957,0.7098009188361409,0.7272030651340996,0.7256704980842912,0.70727969348659,0.7231485686457435,0.013894992686205788,7
7,0.03865704536437988,0.001059372316452141,0.004396200180053711,0.0004796989632404846,0.23102018878452935,0.18340450985343382,"{'clf__C': np.float64(0.23102018878452935), 'clf__l1_ratio': np.float64(0.18340450985343382)}",0.7457886676875957,0.7090352220520674,0.7279693486590039,0.7264367816091954,0.70727969348659,0.7233019426988905,0.014124563582236961,4
8,0.036993980407714844,0.0012647036804787142,0.00441136360168457,0.0004915615625304893,0.4059611610484306,0.5247564316322378,"{'clf__C': np.float64(0.4059611610484306), 'clf__l1_ratio': np.float64(0.5247564316322378)}",0.7457886676875957,0.7098009188361409,0.7279693486590039,0.7264367816091954,0.70727969348659,0.7234550820557051,0.013972383840692961,1
9,0.0363957405090332,0.0012037729588916467,0.00460209846496582,0.0004835630659808393,0.7309539835912913,0.2912291401980419,"{'clf__C': np.float64(0.7309539835912913), 'clf__l1_ratio': np.float64(0.2912291401980419)}",0.7457886676875957,0.7098009188361409,0.7272030651340996,0.7256704980842912,0.70727969348659,0.7231485686457435,0.013894992686205788,7
